target,O2_1,O2_2,O2_3,O2_4,O2_5,O2_6,O2_7,NH4_1,NH4_2,NH4_3,NH4_4,NH4_5,NH4_6,NH4_7,NO2_1,NO2_2,NO2_3,NO2_4,NO2_5,NO2_6,NO2_7,NO3_1,NO3_2,NO3_3,NO3_4,NO3_5,NO3_6,NO3_7,BOD5_1,BOD5_2,BOD5_3,BOD5_4,BOD5_5,BOD5_6,BOD5_7
8.21,0.15271565495207667,0.0755117513267627,0.3870833333333334,0.20871794871794874,0.09535472972972972,0.2993281910923115,0.31572327044025156,0.05263157894736842,0.05027932960893854,0.036818339701285174,0.07729655409469795,0.0052218863713294405,0.46917808219178075,0.14795918367346939,0.05263157894736842,0.07432721059376335,0.007317073170731708,0.6581453634085213,0.09557416267942583,0.023717948717948713,0.028436018957345974,0.0663157894736842,0.1228733459357278,0.09308755760368664,0.1948097492547782,0.17181599725369032,0.09041563275434243,0.0666049953746531,0.33664259927797835,0.45339741777400816,0.06174142480211082,0.05480093676814989,0.046064901156284956,0.16495713008258378,0.32497149372862033
9.64,0.1865814696485623,0.12987111448066715,0.4316666666666667,0.20871794871794874,0.07939189189189191,0.2505598407564071,0.449685534591195,0.028708133971291867,0.05027932960893854,0.036818339701285174,0.11403282632981009,0.004517789519336549,0.1248097412480974,0.3108320251177394,0.06842105263157895,0.038017941050832976,0.04000000000000001,0.6142857142857142,0.08444976076555023,0.035897435897435895,0.021800947867298574,0.036491228070175435,0.19139886578449905,0.029493087557603687,0.1814834297738033,0.1609451882366403,0.08886476426799007,0.0666049953746531,0.1759927797833935,0.1537084157949298,0.27308707124010556,0.07587822014051523,0.06260101952007957,0.13602651096733473,0.11402508551881413
7.26,0.10149094781682641,0.11144806671721,0.3870833333333334,0.3571794871794872,0.007381756756756758,0.22343866633490922,0.449685534591195,0.05263157894736842,0.05027932960893854,0.036818339701285174,0.2561441952393229,0.0052218863713294405,0.14383561643835616,0.14795918367346939,0.061052631578947365,0.01196070055531824,0.03609756097560976,0.5839598997493733,0.08444976076555023,0.035897435897435895,0.2639810426540284,0.04807017543859649,0.20321361058601134,0.029493087557603687,0.3489391548307908,0.0230003432887058,0.03230976013234078,0.028122109158186866,0.39395306859205775,0.4581095090000943,0.1635883905013193,0.1581264637002342,0.07062041526793486,0.16495713008258378,0.23945267958950972
7.39,0.16400425985090522,0.10765731614859742,0.29416666666666663,0.3569230769230769,0.08445945945945946,0.20950485195322222,0.39308176100628933,0.046650717703349276,0.05446927374301675,0.11670718999652657,0.1617255306350434,0.0014187716848607936,0.09817351598173515,0.09497645211930926,0.038947368421052626,0.017086715079026055,0.0351219512195122,0.6203007518796992,0.16866028708133968,0.04615384615384615,0.028909952606635064,0.056140350877192984,0.15122873345935728,0.1207373271889401,0.2617920392775732,0.21186634626387454,0.22792597187758473,0.15430157261794633,0.37274368231046934,0.39685232306097445,0.17150395778364116,0.08384074941451991,0.051348999129677976,0.15180684866656147,0.9999999999999999
7.67,0.15654952076677317,0.12585291887793784,0.3870833333333334,0.3112820512820513,0.09839527027027029,0.24396616073650162,0.3163522012578617,0.05263157894736842,0.11592178770949721,0.036818339701285174,0.4261837243275759,0.004517789519336549,0.09817351598173515,0.14795918367346939,0.035789473684210524,0.04656129859034601,0.10146341463414635,0.5839598997493733,0.24342105263157895,0.035897435897435895,0.2639810426540284,0.06087719298245614,0.31285444234404536,0.07419354838709678,0.66070489216202,0.02792081473852843,0.08886476426799007,0.0666049953746531,0.26624548736462095,0.229101875412308,0.3720316622691293,0.10014051522248243,0.058808902150938695,0.5313239703329652,0.540478905359179
6.38,0.1569116080937167,0.1304018195602729,0.36125,0.3571794871794872,0.08445945945945946,0.21796466782781787,0.3119496855345912,0.09210526315789473,0.1075418994413408,0.04758596734977423,0.05044255392283235,0.001916267347888635,0.14345509893455097,0.48390894819466246,0.05263157894736842,0.014523707817172146,0.005365853658536586,0.6021303258145363,0.2559808612440191,0.049999999999999996,0.06161137440758294,0.0563859649122807,0.2339319470699433,0.0903225806451613,0.2581097667894091,0.2717988328184002,0.10385649296939618,0.06401480111008326,0.37572202166064983,0.28847422486099333,0.1662269129287599,0.07494145199063232,0.17630237473579508,0.16916522013571092,0.23945267958950972
8.74,0.1501597444089457,0.12266868840030326,0.25500000000000006,0.3571794871794872,0.09822635135135135,0.2505598407564071,0.449685534591195,0.16267942583732053,0.2248603351955307,0.07224730809308788,0.17987883475122457,0.003744274667851401,0.09817351598173515,0.5957613814756673,0.15789473684210525,0.025202904741563434,0.031219512195121955,0.5839598997493733,0.12380382775119617,0.045512820512820504,0.08530805687203791,0.02070175438596491,0.05860113421550094,0.2776497695852535,0.11765737331229179,0.5723194873555326,0.4920905707196029,0.28473635522664204,0.3343862815884477,0.3944962774479314,0.06279683377308706,0.014519906323185013,0.07932363545940568,0.09420861606438377,0.04846066134549601
8.1,0.1865814696485623,0.13282789992418498,0.34,0.23230769230769233,0.09535472972972972,0.2505598407564071,0.4009433962264151,0.06698564593301434,0.0782122905027933,0.036818339701285174,0.12015553836899545,0.0016518178260133704,0.08675799086757992,0.14795918367346939,0.3157894736842105,0.09354976505766766,0.01853658536585366,0.5839598997493733,0.08444976076555023,0.045512820512820504,0.2639810426540284,0.0687719298245614,0.12523629489603025,0.2776497695852535,0.5944239873750657,0.17181599725369032,0.1555521091811414,0.13765032377428307,0.3343862815884477,0.6230327019131091,0.20448548812664907,0.07587822014051523,0.1818351361432301,0.09420861606438377,0.2964652223489168
8.1,0.1652822151224707,0.13282789992418498,0.5933333333333333,0.21487179487179492,0.13361486486486487,0.24396616073650162,0.4009433962264151,0.016746411483253586,0.027932960893854747,0.036818339701285174,0.11403282632981009,0.0077258927815858506,0.08675799086757992,0.14795918367346939,0.05894736842105263,0.02434856898761213,0.04000000000000001,0.6142857142857142,0.12380382775119617,0.045512820512820504,0.02559241706161137,0.1731578947368421,0.3402646502835539,0.1824884792626728,0.66070489216202,0.08507838425449135,0.1555521091811414,0.1332099907493062,0.3343862815884477,0.4566958816322684,0.20448548812664907,0.07587822014051523,0.0795101330349372,0.18862763663142393,0.3192702394526796
9.96,0.17821086261980834,0.12786959818043972,0.3870833333333334,0.20871794871794874,0.1283783783783784,0.24396616073650162,0.449685534591195,0.06698564593301434,0.0782122905027933,0.07224730809308788,0.07729655409469795,0.003744274667851401,0.06012176560121765,0.17974882260596547,0.01263157894736842,0.01623237932507475,0.031219512195121955,0.6142857142857142,0.13636363636363635,0.023717948717948713,0.028909952606635064,0.06087719298245614,0.2381852551984877,0.2776497695852535,0.3357881816587761,0.24047373841400613,0.3972291149710504,0.28473635522664204,0.3919675090252708,0.4581095090000943,0.20448548812664907,0.05480093676814989,0.058808902150938695,0.16495713008258378,0.23945267958950972
7.41,0.20021299254526093,0.11220621683093253,0.5479166666666666,0.3571794871794872,0.09822635135135135,0.22343866633490922,0.449685534591195,0.028708133971291867,0.05027932960893854,0.036818339701285174,0.17987883475122457,0.003744274667851401,0.08675799086757992,0.14795918367346939,0.01263157894736842,0.027338744126441692,0.031219512195121955,0.5288220551378446,0.13636363636363635,0.1346153846153846,0.04739336492890995,0.09122807017543859,0.30245746691871456,0.6209677419354839,0.66070489216202,0.5723194873555326,0.4920905707196029,0.3078630897317299,0.39981949458483756,0.5005183300348696,0.1635883905013193,0.014519906323185013,0.07932363545940568,0.1702172426489927,0.4104903078677309
9.02,0.17821086261980834,0.13393479909021985,0.75,0.5846153846153845,0.23141891891891894,0.2597661109728788,0.34088050314465407,0.09090909090909091,0.05027932960893854,0.04126432789162904,0.21135172295265103,0.003744274667851401,0.12100456621004566,0.14795918367346939,0.03157894736842105,0.005980350277659119,0.009756097560975611,0.6021303258145363,0.08444976076555023,0.045512820512820504,0.021800947867298574,0.017543859649122806,0.08553875236294896,0.22580645161290325,0.4650184113624409,0.39037647328069564,0.020109594706368902,0.014801110083256245,0.33212996389891697,0.5024031665253039,0.27308707124010556,0.1943793911007026,0.0731070496083551,0.16495713008258378,0.10262257696693272
6.4,0.16470713525026623,0.11220621683093253,0.25000000000000006,0.29025641025641025,0.08445945945945946,0.22144812142323964,0.4633333333333333,0.13157894736842102,0.12932960893854747,0.04126432789162904,0.16387385064879265,0.007745726495726497,0.18188736681887366,0.5408163265306122,0.05578947368421052,0.020076890217855616,0.019024390243902442,0.6021303258145363,0.3433014354066985,0.035897435897435895,0.08578199052132701,0.03333333333333333,0.08979206049149338,0.2631336405529954,0.20252498684902684,0.40496624327726277,0.00046526054590570725,0.02368177613320999,0.213898916967509,0.44086325511261903,0.0,0.07509133489461359,0.3104562974014671,0.04870864236494661,0.14823261117445835
8.78,0.11927582534611288,0.1304018195602729,0.38333333333333336,0.23589743589743595,0.08445945945945946,0.20154267230654394,0.4383647798742138,0.05263157894736842,0.05726256983240224,0.036818339701285174,0.0439975938815846,0.00780192201912499,0.1248097412480974,0.14795918367346939,0.05263157894736842,0.025202904741563434,0.005365853658536586,0.6203007518796992,0.09688995215311004,0.045512820512820504,0.02369668246445497,0.021052631578947368,0.05198487712665407,0.07373271889400922,0.3068560406803437,0.1708147385284357,0.038720016542597185,0.02960222016651249,0.3185920577617328,0.7078503439826596,0.37730870712401055,0.06510538641686184,0.0712420738530399,0.18073746778181052,0.0718358038768529
9.08,0.1569116080937167,0.10993176648976498,0.32249999999999995,0.19846153846153847,0.08783783783783786,0.2505598407564071,0.4009433962264151,0.054306220095693775,0.24441340782122906,0.07224730809308788,0.07729655409469795,0.0016518178260133704,0.08675799086757992,0.15227629513343802,0.09368421052631579,0.5783853054250321,0.031219512195121955,0.5288220551378446,0.12380382775119617,0.045512820512820504,0.08530805687203791,0.06315789473684211,0.48251417769376187,0.17096774193548386,0.1657022619673856,0.1297631307929969,0.15581058726220012,0.28473635522664204,0.24936823104693145,0.6465931580435398,0.3720316622691293,0.059484777517564404,0.07932363545940568,0.09420861606438377,0.540478905359179
8.08,0.19382321618743342,0.13495072024260804,0.5479166666666666,0.3571794871794872,0.05219594594594595,0.22343866633490922,0.4009433962264151,0.06698564593301434,0.0782122905027933,0.12004168113928448,0.17987883475122457,0.0052218863713294405,0.1248097412480974,0.5957613814756673,0.3157894736842105,0.12558735583084152,0.0653658536585366,0.6581453634085213,0.12380382775119617,0.035897435897435895,0.2639810426540284,0.06315789473684211,0.21739130434782608,0.08294930875576037,0.11765737331229179,0.056528206888660025,0.03230976013234078,0.0666049953746531,0.44945848375451264,0.3780039581566299,0.20448548812664907,0.07587822014051523,0.046064901156284956,0.13602651096733473,0.25655644241733183
7.5,0.16826411075612355,0.11751326762699014,0.4250000000000001,0.3569230769230769,0.08445945945945946,0.23463548146305052,0.49245283018867925,0.06220095693779905,0.05027932960893854,0.11670718999652657,0.021225401735842572,0.007758948971820259,0.0791476407914764,0.18759811616954478,0.021052631578947368,0.018795386586928663,0.005365853658536586,0.5676691729323308,0.07416267942583732,0.03205128205128205,0.02559241706161137,0.045614035087719294,0.2551984877126654,0.9631336405529953,0.5044713308784851,0.2759469046801693,0.12660256410256407,0.06438482886216466,0.30054151624548736,0.21779285646970128,0.07176781002638521,0.0025292740046838416,0.21360188984209869,0.10025774551575405,0.2896237172177879
7.49,0.17252396166134185,0.12585291887793784,0.3216666666666667,0.2912820512820513,0.15312500000000004,0.2097536700671809,0.42798742138364776,0.05263157894736842,0.05446927374301675,0.036818339701285174,0.0439975938815846,0.0077258927815858506,0.1248097412480974,0.14795918367346939,0.05263157894736842,0.023067065356685172,0.04000000000000001,0.6979949874686716,0.09665071770334926,0.045512820512820504,0.08578199052132701,0.02070175438596491,0.055765595463137994,0.029493087557603687,0.18691916535156936,0.17110081244993705,0.028742762613730353,0.02353376503237743,0.29602888086642604,0.3874281406088022,0.20448548812664907,0.06932084309133488,0.07093124456048738,0.1355004997106938,0.10262257696693272
7.38,0.15122470713525027,0.11068991660348748,0.3870833333333334,0.208974358974359,0.08133445945945947,0.2500622045284897,0.3,0.08133971291866028,0.0782122905027933,0.04126432789162904,0.10350605826243879,0.0002634578361682322,0.14345509893455097,0.14795918367346939,0.061052631578947365,0.017086715079026055,0.10146341463414635,0.6021303258145363,0.004066985645933013,0.03461538461538461,0.03222748815165876,0.02245614035087719,0.11483931947069945,0.029493087557603687,0.1862177801157286,0.3220048060418812,0.03716914805624483,0.06586493987049029,0.32310469314079426,0.28847422486099333,0.35092348284960423,0.07259953161592506,0.093000124331717,0.14654673610015254,0.11402508551881413
7.39,0.20021299254526093,0.11220621683093253,0.5479166666666666,0.3494871794871795,0.13361486486486487,0.22343866633490922,0.4009433962264151,0.09090909090909091,0.12849162011173185,0.07224730809308788,0.21135172295265103,0.003744274667851401,0.08675799086757992,0.5957613814756673,0.05263157894736842,0.023067065356685172,0.031219512195121955,0.5288220551378446,0.12380382775119617,0.045512820512820504,0.08530805687203791,0.031228070175438594,0.09546313799621928,0.676036866359447,0.66070489216202,0.5723194873555326,0.4920905707196029,0.28473635522664204,0.9142599277978339,0.6795777966261427,0.06279683377308706,0.014519906323185013,0.07932363545940568,0.32933564778286256,0.6579247434435577
9.49,0.19169329073482427,0.1288855193328279,0.34166666666666673,0.19487179487179485,0.0945945945945946,0.22343866633490922,0.5647798742138365,0.09330143540669855,0.05027932960893854,0.12004168113928448,0.21135172295265103,0.00780192201912499,0.1248097412480974,0.3108320251177394,0.03157894736842105,0.12558735583084152,0.0653658536585366,0.6142857142857142,0.12380382775119617,0.023717948717948713,0.026066350710900472,0.14736842105263157,0.1880907372400756,0.09539170506912442,0.24320533052779242,0.1297631307929969,0.08886476426799007,0.0666049953746531,0.38176895306859204,0.28941664310621057,0.5179419525065964,0.07587822014051523,0.0795101330349372,0.13602651096733473,0.758266818700114
8.41,0.18317358892438765,0.12282031842304776,0.004166666666666652,0.19102564102564107,0.08614864864864866,0.25454093057974625,0.370440251572327,0.050239234449760764,0.06340782122905028,0.022924626606460576,0.11757755435249635,0.00964480462469324,0.1248097412480974,0.12872841444270017,0.061052631578947365,0.01623237932507475,0.04097560975609757,0.6142857142857142,0.1949760765550239,0.05448717948717949,0.08578199052132701,0.043859649122807015,0.11342155009451796,0.09308755760368664,0.16429949149570403,0.24548003204027916,0.10850909842845326,0.16725254394079556,0.39981949458483756,0.3780039581566299,0.27308707124010556,0.08618266978922717,0.06968792739027727,0.3359107884908737,0.540478905359179
8.41,0.20021299254526093,0.12736921910538287,0.32249999999999995,0.3571794871794872,0.15312500000000004,0.2505598407564071,0.3163522012578617,0.05263157894736842,0.05027932960893854,0.1055922195206669,0.022192145742029733,0.004517789519336549,0.09817351598173515,0.14795918367346939,0.06842105263157895,0.038017941050832976,0.04000000000000001,0.6142857142857142,0.2559808612440191,0.035897435897435895,0.2639810426540284,0.05964912280701754,0.16068052930056712,0.2776497695852535,0.66070489216202,0.5524373498111912,0.03230976013234078,0.0666049953746531,0.4765342960288808,0.3874281406088022,0.1635883905013193,0.07587822014051523,0.046064901156284956,0.16495713008258378,0.1596351197263398
11.38,0.20036208732694355,0.11170583775587566,0.32249999999999995,0.15076923076923082,0.0339527027027027,0.3003234635481463,0.4009433962264151,0.16746411483253587,0.2248603351955307,0.04126432789162904,0.21135172295265103,0.0038252623339257003,0.1248097412480974,0.08948194662480378,0.09368421052631579,0.042289619820589486,0.012682926829268294,0.6021303258145363,0.13636363636363635,0.0641025641025641,0.08578199052132701,0.11543859649122806,0.3988657844990548,0.2694930875576037,0.3357881816587761,0.22173589655566994,0.07387303556658395,0.0666049953746531,0.040613718411552355,0.229101875412308,0.20448548812664907,0.05058548009367681,0.046064901156284956,0.3159223607385198,0.540478905359179
2.51,0.046858359957401494,0.08188021228203185,0.24000000000000005,0.3569230769230769,0.02516891891891892,0.23438666334909183,0.1559748427672956,0.031100478468899514,0.0335195530726257,0.0,0.027133281773653,0.0015853748836422105,0.09817351598173515,0.14795918367346939,0.09473684210526315,0.04015378043571124,0.04585365853658537,0.5676691729323308,0.06303827751196171,0.023717948717948713,0.5805687203791469,0.028070175438596492,0.0661625708884688,0.029493087557603687,0.25530422584604595,0.1708147385284357,0.03251654259718776,0.0845513413506013,0.20126353790613716,0.3214588634435963,0.2203166226912929,0.15072599531615927,0.07895064030834265,0.1702172426489927,0.19384264538198404
5.08,0.12636847710330137,0.09754359363153904,0.38333333333333336,0.26666666666666666,0.11503378378378379,0.20950485195322222,0.5262264150943397,0.07416267942583732,0.05027932960893854,0.04126432789162904,0.08954197817306866,0.004489691757637302,0.1476407914764079,0.14795918367346939,0.06,0.010252029047415633,0.005365853658536586,0.5839598997493733,0.06303827751196171,0.023717948717948713,0.08578199052132701,0.18421052631578946,0.552930056710775,0.12580645161290324,0.38243029984218835,0.29311133997024824,0.29823200992555826,0.0666049953746531,0.4765342960288808,0.6136085194609368,0.16094986807387865,0.14941451990632318,0.05545194579137138,0.1355004997106938,0.0
5.86,0.11288604898828541,0.07884761182714177,0.31041666666666673,0.22179487179487184,0.1275337837837838,0.21796466782781787,0.3783018867924528,0.05263157894736842,0.06284916201117319,0.04126432789162904,0.21983758700696057,0.009145656152153679,0.09817351598173515,0.17974882260596547,0.061052631578947365,0.022212729602733874,0.005365853658536586,0.6021303258145363,0.10693779904306219,0.035897435897435895,0.04502369668246445,0.02070175438596491,0.08979206049149338,0.07972350230414747,0.04506400140277047,0.056528206888660025,0.08886476426799007,0.06586493987049029,0.31182310469314084,0.44397323532183586,0.17414248021108183,0.07494145199063232,0.3195946786025115,0.29777497238440903,0.540478905359179
13.62,0.16896698615548456,0.11220621683093253,0.75,0.47051282051282045,0.16739864864864865,0.3408808161234138,0.8742138364779874,0.10837320574162677,0.1452513966480447,0.12004168113928448,0.21135172295265103,0.003744274667851401,0.08675799086757992,0.15227629513343802,0.1263157894736842,0.10294745835113199,0.009756097560975611,0.6142857142857142,0.19736842105263155,0.035897435897435895,0.012796208530805684,0.06782456140350877,0.23629489603024575,0.09539170506912442,0.11765737331229179,0.16151733607964297,0.12453473945409428,0.0666049953746531,0.30658844765342963,0.5601734049571201,0.5179419525065964,0.059484777517564404,0.046064901156284956,0.13602651096733473,0.32497149372862033
9.01,0.13929712460063898,0.0755117513267627,0.25500000000000006,0.3571794871794872,0.09822635135135135,0.2505598407564071,0.449685534591195,0.09330143540669855,0.05027932960893854,0.036818339701285174,0.07729655409469795,0.0016518178260133704,0.08675799086757992,0.15227629513343802,0.15789473684210525,0.025202904741563434,0.03170731707317074,0.5288220551378446,0.12380382775119617,0.08974358974358974,0.04739336492890995,0.06982456140350876,0.20793950850661627,0.676036866359447,0.66070489216202,0.5723194873555326,0.26152812241521917,0.25013876040703054,0.23285198555956677,0.19894449156535676,0.20448548812664907,0.07587822014051523,0.07932363545940568,0.09420861606438377,0.2896237172177879
8.08,0.1597444089456869,0.12433661865049278,0.5933333333333333,0.3571794871794872,0.05219594594594595,0.2993281910923115,0.449685534591195,0.06698564593301434,0.0782122905027933,0.021882598124348732,0.08653433015381973,0.003744274667851401,0.09817351598173515,0.14795918367346939,0.042105263157894736,0.010252029047415633,0.03609756097560976,0.6142857142857142,0.16913875598086123,0.035897435897435895,0.2639810426540284,0.1731578947368421,0.39697542533081287,0.07539170506912442,0.66070489216202,0.42213067856734177,0.08059346567411083,0.06586493987049029,0.39079422382671486,0.5005183300348696,0.39920844327176774,0.14098360655737707,0.0795101330349372,0.13602651096733473,0.14823261117445835
10.91,0.20660276890308837,0.11220621683093253,0.26500000000000007,0.19102564102564107,0.09822635135135135,0.22343866633490922,0.449685534591195,0.05263157894736842,0.05027932960893854,0.036818339701285174,0.16322935464466787,0.003744274667851401,0.18188736681887366,0.14795918367346939,0.03157894736842105,0.018795386586928663,0.0653658536585366,0.5839598997493733,0.16913875598086123,0.035897435897435895,0.2639810426540284,0.04807017543859649,0.20321361058601134,0.2776497695852535,0.19323163247413644,0.22173589655566994,0.03230976013234078,0.0666049953746531,0.6344765342960289,0.6465931580435398,0.06279683377308706,0.05480093676814989,0.058808902150938695,0.13602651096733473,0.32497149372862033
7.39,0.12992545260915866,0.09855951478392722,0.39166666666666666,0.28205128205128205,0.08445945945945946,0.22144812142323964,0.4339622641509434,0.05502392344497607,0.061452513966480445,0.03890239666550886,0.04421242588295954,0.004512831090801388,0.1248097412480974,0.18759811616954478,0.06210526315789473,0.013242204186245193,0.01853658536585366,0.5300751879699248,0.26196172248803823,0.008333333333333331,0.08578199052132701,0.06666666666666667,0.17958412098298676,0.1207373271889401,0.3641942837103279,0.42213067856734177,0.10747518610421834,0.06586493987049029,0.43592057761732855,0.44397323532183586,0.17678100263852245,0.05386416861826699,0.03953748601268183,0.13339645468413025,0.540478905359179
9.12,0.19382321618743342,0.14404852160727824,0.3637500000000001,0.3571794871794872,0.15312500000000004,0.2515551132122419,0.449685534591195,0.05263157894736842,0.06284916201117319,0.036818339701285174,0.022192145742029733,0.007823408542777356,0.14345509893455097,0.12872841444270017,0.03157894736842105,0.018795386586928663,0.005365853658536586,0.6142857142857142,0.04904306220095694,0.03205128205128205,0.020853080568720376,0.06491228070175438,0.17485822306238186,0.033640552995391704,0.4853585832018237,0.686749055956059,0.03251654259718776,0.020980573543015725,0.29602888086642604,0.44397323532183586,0.1635883905013193,0.06932084309133488,0.09007832898172324,0.13970858976382095,0.6727480045610035
8.08,0.15228966986155484,0.10841546626231995,0.3637500000000001,0.2033333333333333,0.09822635135135135,0.2097536700671809,0.4477987421383648,0.05263157894736842,0.06284916201117319,0.04015283084404307,0.0439975938815846,0.0008055793560125244,0.14345509893455097,0.14795918367346939,0.05263157894736842,0.018795386586928663,0.013658536585365855,0.5676691729323308,0.24330143540669852,0.04615384615384615,0.08578199052132701,0.0,0.0,0.23364055299539171,0.25530422584604595,0.22173589655566994,0.31089743589743585,0.28843663274745607,0.26444043321299643,0.21779285646970128,0.18021108179419526,0.08384074941451991,0.038294168842471714,0.1702172426489927,0.19384264538198404
7.09,0.12140575079872205,0.08339651250947687,0.38333333333333336,0.37435897435897436,0.08445945945945946,0.2097536700671809,0.3817610062893082,0.13157894736842102,0.19553072625698323,0.04168113928447377,0.1617255306350434,0.0015047177794702549,0.1248097412480974,0.11302982731554162,0.21052631578947367,0.02819307988039299,0.04000000000000001,0.6021303258145363,0.09665071770334926,0.035897435897435895,0.06635071090047392,0.042105263157894736,0.11342155009451796,0.12119815668202764,0.11765737331229179,0.23789907312049427,0.07025434243176179,0.0606845513413506,0.27346570397111913,0.3874281406088022,0.17414248021108183,0.03344262295081967,0.018649757553151805,0.09710167797590868,0.02622576966932727
7.19,0.20021299254526093,0.1288855193328279,0.3870833333333334,0.3571794871794872,0.09822635135135135,0.24396616073650162,0.3163522012578617,0.06698564593301434,0.0782122905027933,0.1055922195206669,0.21135172295265103,0.003744274667851401,0.08675799086757992,0.15227629513343802,0.11052631578947368,0.04656129859034601,0.10146341463414635,0.5839598997493733,0.12380382775119617,0.08974358974358974,0.04739336492890995,0.056140350877192984,0.20841209829867677,0.2776497695852535,0.24320533052779242,0.16151733607964297,0.26152812241521917,0.3078630897317299,0.23285198555956677,0.4599943454905287,0.1635883905013193,0.05480093676814989,0.058808902150938695,0.16495713008258378,0.19384264538198404
7.38,0.20021299254526093,0.1288855193328279,0.3870833333333334,0.3571794871794872,0.05219594594594595,0.22343866633490922,0.4009433962264151,0.06698564593301434,0.0782122905027933,0.1055922195206669,0.005650081636160523,0.0052218863713294405,0.46917808219178075,0.14795918367346939,0.05263157894736842,0.014523707817172146,0.031219512195121955,0.6142857142857142,0.16913875598086123,0.045512820512820504,0.08530805687203791,0.14736842105263157,0.39697542533081287,0.029493087557603687,0.24320533052779242,0.1403478658885456,0.009253515301902398,0.0666049953746531,0.32761732851985564,0.4599943454905287,0.20448548812664907,0.06932084309133488,0.046064901156284956,0.18862763663142393,0.2964652223489168
6.61,0.11501597444089458,0.09704321455648218,0.39166666666666666,0.3538461538461538,0.1570945945945946,0.19656631002737002,0.46540880503144655,0.05263157894736842,0.06564245810055866,0.036818339701285174,0.1617255306350434,0.0077325040196327315,0.1248097412480974,0.15227629513343802,0.08421052631578947,0.04442545920546775,0.034146341463414644,0.6215538847117794,0.1423444976076555,0.03269230769230769,0.021800947867298574,0.12631578947368421,0.20793950850661627,0.1207373271889401,0.12081360687357531,0.1623755578441469,0.08886476426799007,0.06438482886216466,0.39981949458483756,0.39685232306097445,0.22955145118733514,0.1531615925058548,0.07745865970409052,0.16495713008258378,0.46750285062713803
8.65,0.17821086261980834,0.12987111448066715,0.75,0.6717948717948717,0.15050675675675676,0.2587708385170441,0.389937106918239,0.138755980861244,0.26173184357541895,0.04126432789162904,0.27322333934862947,0.007758948971820259,0.12100456621004566,0.17974882260596547,0.15789473684210525,0.0773173857325929,0.012682926829268294,0.6021303258145363,0.09688995215311004,0.008333333333333331,0.08578199052132701,0.15203508771929825,0.3988657844990548,0.12811059907834102,0.5000876731544801,0.1188923217759469,0.12453473945409428,0.07511563367252543,0.33664259927797835,0.44397323532183586,0.06279683377308706,0.07447306791569086,0.04699738903394255,0.13602651096733473,0.11402508551881413
9.5,0.13929712460063898,0.0755117513267627,0.5479166666666666,0.3112820512820513,0.13361486486486487,0.22343866633490922,0.4009433962264151,0.004784688995215311,0.0,0.07224730809308788,0.17987883475122457,0.003744274667851401,0.08675799086757992,0.15227629513343802,0.05263157894736842,0.023067065356685172,0.031219512195121955,0.5288220551378446,0.12380382775119617,0.045512820512820504,0.08530805687203791,0.05263157894736842,0.30245746691871456,0.676036866359447,0.24320533052779242,0.5723194873555326,0.4920905707196029,0.28473635522664204,0.9142599277978339,0.8115163509565545,0.06279683377308706,0.014519906323185013,0.07932363545940568,0.21229814318026408,0.3192702394526796
5.0,0.15122470713525027,0.09704321455648218,0.3637500000000001,0.28205128205128205,0.08226351351351352,0.22343866633490922,0.449685534591195,0.06220095693779905,0.07262569832402235,0.036818339701285174,0.30641488356105534,0.002325502982990607,0.14345509893455097,0.14795918367346939,0.05263157894736842,0.018795386586928663,0.007317073170731708,0.6021303258145363,0.13636363636363635,0.023717948717948713,0.012796208530805684,0.17368421052631577,0.14177693761814744,0.1824884792626728,0.19323163247413644,0.14378075294656137,0.17933209263854422,0.1398704902867715,0.3456678700361011,0.312034680991424,0.3258575197889182,0.07494145199063232,0.049794852666915336,0.21755825574667298,0.32497149372862033
9.19,0.16783812566560172,0.13545109931766489,0.32249999999999995,0.19846153846153847,0.035641891891891896,0.2505598407564071,0.449685534591195,0.10837320574162677,0.1452513966480447,0.12004168113928448,0.21135172295265103,0.003744274667851401,0.08675799086757992,0.15227629513343802,0.07052631578947369,0.01153353267834259,0.012682926829268294,0.5288220551378446,0.12380382775119617,0.023717948717948713,0.08530805687203791,0.08887719298245614,0.26153119092627597,0.09654377880184332,0.1657022619673856,0.5723194873555326,0.10644127377998344,0.28473635522664204,0.3546931407942238,0.5601734049571201,0.20448548812664907,0.07587822014051523,0.04755688176053711,0.16495713008258378,0.23945267958950972
9.96,0.2222151224707135,0.1581956027293404,0.3870833333333334,0.19846153846153847,0.09822635135135135,0.22343866633490922,0.4009433962264151,0.06698564593301434,0.0782122905027933,0.12004168113928448,0.08896193176935636,0.003744274667851401,0.1476407914764079,0.14795918367346939,0.05263157894736842,0.010252029047415633,0.10146341463414635,0.6142857142857142,0.13636363636363635,0.045512820512820504,0.06635071090047392,0.15087719298245614,0.48251417769376187,0.1824884792626728,0.24320533052779242,0.22173589655566994,0.041821753515301895,0.0666049953746531,0.33664259927797835,0.3874281406088022,0.06279683377308706,0.027634660421545672,0.07062041526793486,0.16495713008258378,0.17103762827822122
